0.173472,0.886087,0.967268,1.15686,0.0530958,0.0469247,0.535092,0.54618,-2.06237,-5.85338,-327.799,0.691481
2.68627,0.498886,0.901809,1.06245,0.063496,0.809942,0.335201,0.498169,0.544026,-0.262812,-0.489931,-0.294928
1.40263,2.35169,0.526344,1.01008,0.104942,0.258153,0.531448,0.502525,-2.69453,-5.4982,-0.231036,-1.363
0.69687,0.51445,0.84137,1.0487,0.981147,0.322149,0.500226,0.488299,-0.0367841,-27.834,0.000236481,-1.14516
0.0245837,0.352936,0.889661,1.07492,0.255885,0.506101,0.53441,0.511973,-3.75507,2.84181,-10.5065,-0.933682
1.15838,0.913838,0.720095,0.870187,0.454894,0.0521937,0.393271,0.503536,1.84676,-0.230639,2.41945,-3.5964
0.461005,1.65234,0.927847,0.956394,0.966427,0.526404,0.398947,0.480584,0.71626,1.15853,-0.472932,0.717273
1.05542,1.67881,0.774548,0.896799,0.0913148,0.33906,0.441782,0.483345,-2.92732,3.39217,-0.212089,-11.862
0.24061,1.3091,0.984741,0.934159,0.541197,0.454677,0.453901,0.52976,-2.45006,0.684296,0.625808,-0.727857
1.13438,0.0741176,0.831828,0.87487,0.485951,0.580519,0.429988,0.514272,0.608151,1.82219,0.494113,0.529763
0.103379,0.422963,0.610797,0.929341,0.54652,0.247124,0.549904,0.544425,0.744619,0.0172266,-1.2225,1.80323
0.128925,0.678559,0.597234,1.18653,0.0981349,0.50539,0.417857,0.420873,0.272584,-1.61668,-0.993025,-2.03685
1.13986,0.850226,1.16429,1.09264,0.614847,0.899123,0.550274,0.521696,-12.6233,0.348032,3.80454,0.62137
0.86102,0.422172,0.660511,1.06464,0.192839,0.731203,0.520371,0.441052,-0.542253,-3.91071,3.30587,-0.66592
1.83261,0.136155,0.373134,0.997388,0.422952,0.826563,0.426675,0.492922,2.64742,-0.215779,-1.2062,1.73774
0.0542036,0.733614,0.70225,0.899361,0.356811,0.516299,0.605313,0.498124,-0.230594,0.960451,-0.136862,-2.31972
0.604235,0.626712,1.04424,1.02203,0.819699,0.287761,0.400924,0.54957,2.06628,6.15803,-1.13674,0.278044
1.45143,0.130677,0.866371,1.1498,0.565871,0.485745,0.687768,0.477024,-1.65099,0.912861,-3.21234,-0.472959
3.5155,1.79396,0.918655,0.969671,0.95335,0.354685,0.54581,0.496136,2.04722,-0.474744,-0.300448,-1.27716
0.256325,2.07045,0.915524,0.766116,0.39741,0.46,0.56961,0.412321,1.041,1.94657,0.302746,8.63921
5.22329,1.38929,1.45825,1.16995,0.372632,0.335643,0.422052,0.440886,-0.517373,-0.99722,-9.31474,-4.22929
2.51152,0.542416,1.20828,0.96689,0.826227,0.457346,0.587098,0.480755,-0.650552,0.748504,-2.88314,0.493152
2.81134,1.81773,1.01802,0.902364,0.163225,0.539414,0.623743,0.447893,0.238165,-0.676094,1.76204,-0.586317
1.67817,1.22982,0.513891,1.06495,0.330488,0.776519,0.321162,0.51127,1.37976,-3.99435,-0.666827,0.907723
0.0181053,0.494126,0.881263,0.797966,0.0529346,0.372715,0.406672,0.491522,-1.62844,4.17982,4.14175,-0.784668
0.143644,0.230249,0.673223,0.953998,0.518097,0.782967,0.462749,0.470586,-0.749397,-3.30417,-2.40657,-8.16992
0.0549627,0.0532773,0.891045,0.967619,0.552645,0.685833,0.296019,0.457113,0.12935,1.44678,0.550015,-2.32061
1.24975,0.275967,1.21281,0.879446,0.583391,0.796518,0.516591,0.502571,-1.10778,5.27092,-0.559656,2.14504
0.118532,2.44323,1.32783,0.75279,0.127032,0.41971,0.562828,0.489335,0.329507,-0.56056,-1.10468,3.75422
4.2319,0.611194,1.12352,0.868655,0.804219,0.673276,0.515578,0.50479,-70.0591,0.629914,-0.166737,-1.5483
0.509197,0.826136,0.640925,0.870076,0.379834,0.54393,0.610805,0.502283,-1.12568,0.102333,0.127947,0.117019
0.318487,0.562637,1.25883,1.14156,0.257175,0.341025,0.586606,0.5558,-3.00501,0.0767145,0.192378,-0.562738
0.289504,0.599615,1.13889,0.899094,0.417051,0.778287,0.551911,0.483087,-1.24212,0.155195,0.00362213,-2.42384
0.772516,0.143329,0.796897,0.950113,0.697189,0.423575,0.476737,0.461878,3.38906,1.78364,-2.47435,0.614864
0.331554,0.0619665,1.00452,1.25329,0.751719,0.118021,0.43445,0.473434,2.61652,-1.09324,0.68574,-8.94211
0.656872,0.326836,1.37554,0.995574,0.660939,0.601181,0.572987,0.552053,4.8476,-0.317769,-0.911336,19.046
0.00590262,0.422271,1.27131,0.910915,0.490541,0.878946,0.521492,0.52107,-62.5201,-1.38572,3.16911,0.840699
0.241713,0.786605,1.21433,1.11451,0.434761,0.114604,0.524343,0.495463,1.83147,8.78905,0.766866,0.223443
0.0180205,0.215313,0.951825,1.06644,0.129843,0.675552,0.438889,0.516004,2.02848,0.320288,1.1104,-3.74678
0.121327,1.22657,0.848706,1.10051,0.993238,0.630399,0.432966,0.51521,2.0563,0.104273,-1.2707,0.00991637
0.795229,0.708182,0.652946,0.945751,0.389362,0.462262,0.49659,0.493799,-1.19936,0.0479081,-11.7938,0.711884
0.299792,1.64937,0.847608,1.08164,0.820557,0.532871,0.292285,0.508033,-1.19488,0.503218,5.68947,-1.0041
0.151377,0.366095,1.06858,1.20263,0.990984,0.212448,0.447734,0.470963,3.75683,-1.71928,2.46446,0.817384
2.32546,1.55263,1.28784,0.79686,0.0958217,0.76962,0.520051,0.49931,2.3584,0.520609,-1.68857,-0.300501
0.146058,0.823674,1.23253,0.96523,0.520097,0.376056,0.437871,0.485161,-49.4649,-2.05377,-4.22382,-2.08097
0.273905,1.94137,0.635135,0.911125,0.264191,0.515963,0.408731,0.538009,-0.808259,0.762546,-0.697642,0.416059
1.78202,0.174151,1.123,1.03384,0.929519,0.526765,0.599904,0.575567,1.1465,-0.130528,-0.110771,0.36647
1.38139,1.22679,1.15594,0.907019,0.00577619,0.189621,0.576137,0.5164,0.827005,4.95573,-6.30669,-0.647667
1.01919,0.961771,0.887957,1.13759,0.157461,0.85311,0.694764,0.526377,-0.112613,0.468656,0.146779,-2.40084
0.224668,0.288484,0.768065,1.08175,0.28527,0.479052,0.465198,0.504482,-1.52703,6.32616,-0.153841,3.29833
0.17328,0.114372,0.577895,0.8628,0.736399,0.821897,0.646688,0.499132,-35.9584,0.256718,-0.92713,-0.213797
1.12372,0.200315,0.745962,0.933697,0.38734,0.472623,0.670526,0.499237,0.83587,9.70491,-0.121917,-0.249812
0.0663717,0.559711,0.553273,0.929851,0.296354,0.591083,0.476034,0.507168,1.33733,-5.10912,-0.835954,0.622662
0.510678,1.26834,0.790629,1.07898,0.368539,0.804621,0.455323,0.46398,-4.15045,6.28657,-1.43273,0.43922
0.395799,0.31914,1.55436,0.810429,0.439428,0.405147,0.530175,0.458178,0.21243,3.26546,2.08083,-4.0166
4.30208,1.92382,0.786799,0.915792,0.449422,0.26871,0.59725,0.473225,-2.4729,1.49812,0.0393644,-6.652
0.42042,0.186124,0.606526,0.997149,0.62608,0.288324,0.529876,0.478487,0.583839,0.25552,-1.72183,-1.56252
0.574275,1.38437,1.31812,1.14328,0.903527,0.578175,0.535745,0.523657,-1.01969,-1.15409,-0.96263,-2.76004
0.0291159,1.26299,0.843815,1.0836,0.16212,0.566969,0.497993,0.465351,0.190018,-0.128535,1.67974,0.274482
1.86929,1.03154,1.02737,0.885233,0.670609,0.55087,0.492886,0.481943,0.466487,2.92006,0.702053,6.64531
0.747527,0.748949,1.13952,0.956691,0.459544,0.496288,0.570137,0.481204,0.169251,2.59891,-1.08148,0.464922
0.858075,1.37324,1.25889,0.909546,0.298524,0.328525,0.549794,0.49527,0.343389,0.940614,-5.72913,1.60341
1.92213,0.39097,1.22906,1.07779,0.393144,0.620765,0.391361,0.486461,3.28545,0.664247,0.366336,-0.169735
1.20955,0.428886,0.854378,1.17508,0.488027,0.855753,0.362831,0.490669,1.88766,0.152937,-0.560441,-0.911178
1.88426,0.0753946,1.28003,0.986162,0.267214,0.231316,0.404769,0.485112,-1.37469,0.695044,1.50499,0.458451
0.328427,0.147321,0.96875,1.08342,0.668939,0.481989,0.61798,0.524324,0.724756,0.236576,-0.225692,-0.0420677
2.7573,0.267269,1.29278,1.09522,0.0134999,0.852604,0.600455,0.480043,0.513907,2.35998,1.05931,0.0671279
3.03198,1.15354,0.6009,1.0783,0.393717,0.135483,0.504763,0.492238,-1.44382,-0.707439,-0.110937,-0.52111
2.59311,0.175354,0.578123,1.04985,0.745321,0.245541,0.417205,0.512625,0.198667,0.456914,0.719247,0.331534
2.13642,0.745778,0.761339,1.26008,0.363596,0.165635,0.437532,0.558756,-0.470748,-0.605312,-0.229185,2.51075
0.343082,0.346498,0.728702,1.14246,0.581057,0.774794,0.51315,0.493801,1.70596,-384.63,-7.68125,-60.7038
1.52291,1.12189,1.43395,0.839874,0.862523,0.459207,0.593844,0.559645,0.257581,0.247601,0.860376,-2.1133
0.0112067,2.11117,1.2792,0.912487,0.264162,0.688758,0.420819,0.541557,0.470529,-4.22066,-0.118024,4.63001
1.77329,0.585071,1.52847,0.850942,0.26533,0.795497,0.546525,0.541537,-0.741691,6.2937,3.67185,-6.4165
1.97437,1.13512,0.708393,0.971946,0.0175834,0.596763,0.490218,0.482302,-0.657766,-5.26309,1.01175,0.303799
1.34175,2.19525,1.0097,1.24904,0.855229,0.291285,0.544941,0.459743,-0.292422,0.591998,0.466628,1.31859
0.15639,0.447727,1.11209,1.28164,0.23782,0.600075,0.751207,0.501343,-2.63003,0.191092,-0.571161,-0.0116744
0.301691,1.25336,0.448881,1.06003,0.696264,0.561435,0.496435,0.501565,0.245362,0.818504,5.54996,5.46056
1.94283,1.12049,1.02686,1.08124,0.296422,0.721224,0.582088,0.48032,1.28157,-3.85648,-1.38609,-0.125605
0.793632,0.933362,1.35675,0.995854,0.852737,0.436338,0.49298,0.48242,-133.189,-1.98585,0.289725,-0.324298
0.0922379,0.288697,0.938518,1.01924,0.0426542,0.750236,0.480546,0.497081,-3.28602,-0.0320987,0.673769,-2.22013
0.886498,3.83667,0.562889,0.836911,0.941915,0.971135,0.640203,0.487221,-1.99788,-1.70524,-0.374299,-2.85061
0.977176,1.00969,0.892243,1.05489,0.0226643,0.34314,0.559313,0.506177,-7.3175,1.73024,1.30276,0.425306
1.21938,0.493006,0.886392,1.18452,0.440227,0.479648,0.433287,0.539633,-0.511028,-0.145273,-0.516245,-0.398682
2.90327,0.773051,1.44425,0.909894,0.168479,0.812509,0.332799,0.495774,-0.363899,1.73609,2.20718,-4.90395
0.417997,0.0632373,0.86356,0.95095,0.106289,0.541495,0.581222,0.516971,-1.78147,1.90045,-0.288335,1.16617
1.4273,0.511108,0.956614,1.06768,0.184037,0.873546,0.46093,0.519473,-0.559041,0.360352,-0.538095,-0.706118
0.0402137,0.583436,1.10138,1.01004,0.239883,0.664682,0.639575,0.528665,0.87558,0.393661,-11.3744,2.05662
0.948839,1.33193,1.03708,0.995715,0.362373,0.172093,0.648094,0.489145,1.69981,0.387435,-2.35325,-1.12799
0.239694,0.877766,0.819341,0.955414,0.103289,0.526434,0.541886,0.541377,8.73617,-4.08905,41.6097,-0.137565
0.685747,1.89948,0.651258,1.05057,0.800444,0.929782,0.471902,0.477581,-10.6248,1.65482,7.20174,0.183788
1.82326,0.437218,1.68901,1.04203,0.758317,0.637785,0.428003,0.503993,-0.402961,-0.934751,-0.733904,-4.05549
4.868,0.553219,0.780408,1.05563,0.638003,0.390985,0.389124,0.497395,-2.50367,4.62682,-0.564554,-0.975397
0.0582323,0.778303,1.14835,0.90543,0.115171,0.245954,0.298668,0.470909,0.711191,0.736565,-0.200921,20.9454
0.0810128,0.965921,1.01984,0.974576,0.902604,0.528278,0.422888,0.495267,-5.07158,-2.79336,111.755,-11.0475
0.0909209,0.232188,0.515928,1.14909,0.64799,0.353395,0.461531,0.412128,0.707856,0.325688,-5.27713,-1.34364
2.59589,0.790745,0.831667,0.929919,0.659704,0.427336,0.501938,0.55829,-0.141289,1.75318,-0.772747,0.730693
1.57532,1.30912,0.620638,0.894153,0.499803,0.632042,0.39395,0.563912,0.553663,-1.92214,-0.582333,1.27953
0.115288,0.437142,1.30821,1.04059,0.133777,0.385494,0.662613,0.491828,-0.165935,-0.0773277,-11.2282,0.0543532
0.425158,3.27123,0.9531,1.18233,0.564773,0.671374,0.289557,0.533811,-0.55663,-0.319415,-0.741859,-0.289643
1.70404,1.10402,1.4824,1.06074,0.625178,0.665307,0.538036,0.525939,-5.83304,-1.43945,7.93305,-0.254602
0.582574,0.0265344,0.688914,0.878959,0.754749,0.532805,0.473112,0.509123,2.86256,-0.893958,-0.183701,135.609
2.75881,0.78022,1.87582,1.11005,0.420065,0.377218,0.585132,0.560109,1.07658,-0.496942,-0.182851,-0.680684
2.4787,1.15133,0.64701,0.854835,0.726477,0.291374,0.393614,0.507937,4.42716,5.02969,-1.07986,-0.182062
0.0504079,1.73044,1.11988,0.925081,0.287665,0.643486,0.614212,0.523646,4.02053,2.09171,-10.7102,0.722656
0.0811244,2.82489,0.875726,0.89906,0.253478,0.61699,0.508685,0.497098,-7.86975,-1.14305,-1.76168,0.204411
0.314088,2.57062,1.37446,1.07585,0.439934,0.225902,0.401321,0.511787,1.61515,-1.37594,-0.209255,1.1445
2.32664,2.73968,1.31783,1.00589,0.336208,0.157395,0.460688,0.521585,-1.27582,-0.30943,0.325602,-0.354681
1.12972,1.40295,0.9935,1.10641,0.0700799,0.57697,0.331114,0.48521,0.460672,11.2804,0.376255,-1.12343
1.73886,1.67937,0.736498,1.07124,0.719564,0.396848,0.361624,0.534934,-0.729116,-2.28256,0.137508,-0.0302011
1.03883,0.380772,1.22899,0.810001,0.10688,0.880283,0.425953,0.51328,-0.156442,0.201001,2.15863,0.268919
0.207556,1.30199,0.692524,1.04975,0.0325727,0.329018,0.431497,0.520521,-0.119615,-0.973204,0.237871,0.626914
0.299432,0.236273,0.852909,1.08574,0.691518,0.350233,0.691018,0.539051,-1.35792,-0.171573,100.099,1.27398
0.061966,0.334415,0.832173,1.05664,0.11675,0.438055,0.593067,0.538651,1.43218,-8.20012,-0.660581,0.0630658
0.141377,0.473685,0.930523,1.05042,0.743793,0.321047,0.508766,0.476673,-0.955825,0.0890016,-0.298482,1.74963
0.0130448,0.85311,1.17338,1.05104,0.67491,0.554035,0.571843,0.464563,0.0499574,0.529732,1.23254,0.527057
0.475173,0.743283,1.047,1.0894,0.680527,0.614924,0.449861,0.519523,-0.0549349,-0.640961,-1.75843,2.13847
0.1643,2.24417,1.24692,0.837181,0.281007,0.7512,0.378215,0.497628,-1.53014,0.0945182,-0.117299,0.826071
3.79873,0.117835,0.85282,0.859063,0.0754296,0.17083,0.469928,0.520028,-2.82647,1.28689,0.231627,-0.071304
1.73707,0.173593,0.999355,0.89933,0.181279,0.390508,0.590945,0.492164,-1.05949,-1.25601,0.231083,-2.39726
1.4441,0.341453,0.946295,0.989622,0.388659,0.458796,0.508094,0.489812,-0.431095,1.35084,-0.476566,-5.10292
5.19409,0.823614,0.485328,0.98755,0.335921,0.660129,0.58724,0.515438,0.106921,-1.21262,-0.736317,-1.994
2.22354,0.62236,1.30833,1.1086,0.317282,0.506393,0.507373,0.54145,2.10552,-0.564774,0.647194,-1.02887
0.590971,0.814374,0.894584,0.897406,0.331212,0.21456,0.481436,0.518607,0.68637,-3.15147,17.459,2.93695
1.27864,1.39165,0.919807,0.984421,0.40949,0.318977,0.289444,0.530769,-0.0548422,7.34671,-4.12281,-1.40426
0.912317,0.172586,0.932647,1.09187,0.00212751,0.61822,0.58644,0.531484,0.247295,-0.574122,-3.09322,0.154289
0.285616,1.21177,0.883545,0.908582,0.43443,0.165314,0.625485,0.501291,-0.0725794,0.0790119,0.380702,-0.469544
1.4201,1.22565,1.18952,0.928184,0.852041,0.313479,0.381485,0.492176,-1.01002,1.38773,-1.81068,-0.192184
0.596703,0.357565,0.556312,1.08511,0.888955,0.394831,0.376228,0.500077,-0.783049,0.203334,-0.195252,-1.09046
0.684801,0.600286,1.30174,0.959755,0.278323,0.494428,0.476093,0.457805,-0.47125,-0.685089,-1.09497,-0.807103
2.1847,0.0550429,1.13975,1.01826,0.740883,0.609107,0.39165,0.486866,-0.526507,7.83947,-3.37881,1.95596
0.444726,0.739935,0.84672,0.837108,0.560998,0.502008,0.36029,0.462677,-14.242,0.394473,-6.10307,3.30923
0.160329,0.465798,1.13263,0.973623,0.287459,0.772694,0.564361,0.566104,-0.433099,3.26383,-6.32444,1.61678
1.57836,1.00754,0.860075,0.951037,0.735358,0.276741,0.519797,0.535409,-1.00901,0.801591,-0.940202,0.0087786
0.331077,0.931915,0.990056,1.14786,0.285445,0.549168,0.559232,0.494046,-0.0776294,-1.44086,-0.890578,1.93611
1.65573,0.406065,0.854837,0.860256,0.575283,0.312959,0.503966,0.486694,1.29542,-0.413569,0.443162,-0.169474
0.832507,0.591762,1.41335,1.02927,0.396776,0.30679,0.470768,0.450841,2.16682,0.381127,-13.6759,-0.602824
1.19834,0.377291,1.71334,1.04492,0.581792,0.441455,0.533318,0.524538,-2.18887,0.228802,0.446525,6.59336
0.920436,1.09029,1.1297,1.12605,0.519955,0.0615121,0.502544,0.520118,-1.07744,-0.106154,-3.99016,0.6184
1.35671,0.707503,0.861262,1.00201,0.775676,0.801592,0.629645,0.483944,-0.954547,0.325106,0.655815,0.859643
1.03975,0.743453,0.885771,1.02724,0.46763,0.507677,0.370404,0.46627,1.24462,-12.8027,-1.43864,-0.0372942
6.5086e-05,0.0580581,1.0081,0.886316,0.641228,0.412469,0.48928,0.52321,-7.94648,19.4866,1.30723,0.427034
1.06862,0.731567,1.19673,0.993276,0.38429,0.310785,0.491434,0.482277,-13.629,2.75597,0.138135,0.0956878
0.351494,0.328458,1.29438,0.857348,0.868461,0.366453,0.381362,0.54911,3.39173,-0.817413,-2.07533,-0.324333
1.0757,1.31825,0.983679,1.08435,0.278548,0.271589,0.459638,0.508574,-2.02376,-0.543259,3.35073,0.965782
0.978939,1.52012,1.0444,0.841034,0.997176,0.585565,0.457301,0.54844,0.297377,-22.6591,0.29357,-0.783263
0.997003,1.3585,0.754653,1.1537,0.703063,0.27356,0.290129,0.496128,0.114804,1.65451,-0.815707,-1.13576
0.117002,1.55489,1.7585,1.06818,0.994698,0.227681,0.562109,0.50353,-13.0912,-4.08328,-0.944285,1.96737
1.66694,1.19293,0.823569,1.03393,0.953092,0.74109,0.437301,0.494528,0.558998,1.21917,-0.807299,47.4121
0.524305,0.244462,0.940975,1.0812,0.0345406,0.318438,0.537459,0.44449,-0.316335,0.17412,-0.276748,-0.326174
2.89651,1.004,1.07094,1.09178,0.423307,0.495465,0.597003,0.528573,-1.13441,-1.35852,-0.178053,-1.4673
1.25252,1.76901,1.2178,1.20016,0.250236,0.317039,0.532207,0.541115,-1.2469,-0.781923,1.69609,1.84606
2.01941,0.756555,0.69259,0.90547,0.859726,0.419466,0.564193,0.544473,-0.974564,0.446601,0.367014,-0.205375
2.15794,1.66771,0.769916,0.811691,0.319191,0.588016,0.558246,0.482541,0.414162,-22.0346,-1.69584,-0.333043
0.209922,1.25688,1.16141,0.925122,0.201488,0.436222,0.448993,0.489458,-2.19523,-0.31939,-0.59124,-0.0653295
3.48788,0.268015,0.925278,1.09176,0.475919,0.822237,0.55492,0.562867,-0.44382,0.0917495,0.567861,-1.40251
0.290718,0.426012,0.730786,0.961261,0.523999,0.868324,0.506404,0.50623,4.18287,-0.254105,0.914924,-2.57029
0.403283,1.2089,0.659302,0.958501,0.74533,0.692378,0.59848,0.506161,-0.945354,1.12001,0.440838,-2.27039
1.95117,1.886,0.946782,1.1743,0.861236,0.351205,0.296379,0.466352,43.8658,10.1898,1.68649,0.654784
1.60095,1.2985,0.709014,0.933702,0.932905,0.491366,0.696033,0.504379,-3.06594,-0.680654,0.789123,-1.76305
3.00251,1.16865,1.24678,0.958739,0.132677,0.399908,0.587332,0.50434,-1.461,-10.7924,0.117085,0.0332091
0.96271,0.331783,0.853028,0.972431,0.838072,0.425387,0.555881,0.496925,-0.830299,7.06228,52.7433,-1.84897
0.162167,0.615835,0.56716,0.998163,0.69852,0.427655,0.410711,0.496842,0.170978,-0.55264,-1.607,20.8251
0.773713,0.634121,1.38998,0.924225,0.0768505,0.541582,0.584895,0.520686,-0.755505,0.104066,0.304107,-4.42694
0.3411,2.61719,0.814801,0.915351,0.869089,0.632646,0.467798,0.479003,-4.45805,-0.176835,0.614456,0.450942
0.776863,0.402317,0.978961,0.918468,0.375266,0.577897,0.723338,0.514592,-0.444662,-0.602784,-0.599484,-0.560599
0.470891,1.32679,0.784538,0.932038,0.135547,0.538219,0.320683,0.522705,-3.51285,1.1052,3.21555,0.74605
1.08735,1.04274,0.685899,0.921856,0.577159,0.62941,0.420179,0.492847,-1.28374,-0.279069,-0.273375,1.03946
0.180066,0.559947,1.50677,0.970315,0.412027,0.610508,0.543206,0.469084,-0.782887,4.58725,-2.67201,-0.934126
0.201868,0.597346,0.669904,0.807652,0.59405,0.920228,0.547149,0.496187,-1.66156,16.161,-7.38982,-0.649443
0.00860976,0.794185,1.12042,0.981142,0.164096,0.494032,0.67777,0.490346,1.2762,-13.6501,40.6096,-0.620527
0.555085,0.811472,0.621538,0.89749,0.390071,0.328371,0.654452,0.490629,-3.64154,-0.197546,-0.122893,0.0253858
0.0370704,1.26134,1.04489,1.20861,0.849683,0.393743,0.491213,0.543571,-0.749354,0.29766,11.534,-0.174635
0.234129,0.266504,0.317105,0.990055,0.33605,0.496322,0.529814,0.468377,-1.00954,-2.70775,1.13823,1.01207
0.0331522,0.706144,0.459365,0.977276,0.937868,0.574045,0.435512,0.511867,1.44402,-1.37994,1.66593,-0.435515
0.395059,0.513317,1.75305,1.03696,0.389761,0.922877,0.617357,0.555667,-0.415851,-1.04438,0.52121,0.91218
0.230618,0.314241,0.565843,1.17845,0.866611,0.110648,0.52292,0.465852,7.06466,13.0933,1.06567,27.9228
0.718757,0.191871,1.44042,0.835846,0.378815,0.110824,0.403234,0.467516,-1.56928,45.2999,1.09024,1.14736
0.633703,0.487548,0.964566,1.02843,0.0548074,0.376903,0.483323,0.511149,-0.595642,-0.523178,4405.09,0.0723592
0.734609,0.250963,0.547803,0.987256,0.498805,0.56564,0.438062,0.509485,-0.78615,0.152047,1.28735,-3.48686
0.924513,0.840796,1.25703,0.75311,0.185682,0.417002,0.685108,0.525192,-0.740466,1.21625,-4.34849,-0.465164
0.0543469,0.868616,1.61465,0.875971,0.874691,0.816096,0.436443,0.501726,-0.184139,-0.758362,1.67604,2.90231
0.841008,2.89844,1.2564,1.13112,0.0162909,0.186127,0.50775,0.539317,-3.34975,-0.411546,-2.13192,0.251478
2.3409,0.997978,1.29989,0.994144,0.0537062,0.459123,0.503344,0.480736,0.914558,1.82506,-0.645685,-1.27713
0.035047,0.716346,0.584498,0.961437,0.187249,0.141861,0.430596,0.539779,3.12538,2.49655,-0.239098,-2.20604
0.346097,0.643519,1.18218,0.922429,0.902728,0.506938,0.655312,0.519399,-7.47807,0.178814,-0.214232,-1.20438
0.901895,1.19241,1.24368,0.925601,0.281244,0.558964,0.561151,0.50396,-0.14643,-3.71704,-4.92258,0.252467
0.25703,1.03048,1.2957,1.01129,0.313912,0.209819,0.638521,0.486055,1.55104,0.572291,-0.145235,1.22252
0.186575,0.114773,0.906366,0.883076,0.651854,0.605432,0.518306,0.465721,1.28695,0.802893,-5.08444,-1.44159
